"","Measure","Place","Place.Type","Year","Geoid","Max.Month","Measure.Desc.Short","Measure.Type","measure_axis_label","no_definition","Notes","Quantile","rate_label","Strategy","wip_definition","yes_definition","n_missing","Number.of.Records","Rate.Denom","rate_mult","Value.Count","Value.Rate"
"101","Deaths (Asian)","Alamance","Counties",2015,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"12,188","100,000",0,0
"102","Deaths (Asian)","Alexander","Counties",2015,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,072","100,000",0,0
"103","Deaths (Asian)","Alleghany","Counties",2015,37005,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"373","100,000",0,0
"104","Deaths (Asian)","Anson","Counties",2015,37007,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,440","100,000",0,0
"105","Deaths (Asian)","Ashe","Counties",2015,37009,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"686","100,000",0,0
"106","Deaths (Asian)","Avery","Counties",2015,37011,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"477","100,000",0,0
"107","Deaths (Asian)","Beaufort","Counties",2015,37013,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,169","100,000",0,0
"108","Deaths (Asian)","Bertie","Counties",2015,37015,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"601","100,000",0,0
"109","Deaths (Asian)","Bladen","Counties",2015,37017,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"581","100,000",0,0
"110","Deaths (Asian)","Brunswick","Counties",2015,37019,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,445","100,000",0,0
"111","Deaths (Asian)","Buncombe","Counties",2015,37021,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"17,295","100,000",0,0
"112","Deaths (Asian)","Burke","Counties",2015,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"17,413","100,000",1,5.742835812
"113","Deaths (Asian)","Cabarrus","Counties",2015,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"25,551","100,000",1,3.913741145
"114","Deaths (Asian)","Caldwell","Counties",2015,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,770","100,000",0,0
"115","Deaths (Asian)","Camden","Counties",2015,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,172","100,000",0,0
"116","Deaths (Asian)","Carteret","Counties",2015,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,559","100,000",0,0
"117","Deaths (Asian)","Caswell","Counties",2015,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"431","100,000",0,0
"118","Deaths (Asian)","Catawba","Counties",2015,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"30,760","100,000",0,0
"119","Deaths (Asian)","Chatham","Counties",2015,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"5,399","100,000",0,0
"120","Deaths (Asian)","Cherokee","Counties",2015,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"947","100,000",0,0
"121","Deaths (Asian)","Chowan","Counties",2015,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"550","100,000",0,0
"122","Deaths (Asian)","Clay","Counties",2015,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"177","100,000",0,0
"123","Deaths (Asian)","Cleveland","Counties",2015,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,768","100,000",0,0
"124","Deaths (Asian)","Columbus","Counties",2015,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,225","100,000",0,0
"125","Deaths (Asian)","Craven","Counties",2015,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"13,838","100,000",0,0
"126","Deaths (Asian)","Cumberland","Counties",2015,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"51,160","100,000",1,1.954652072
"127","Deaths (Asian)","Currituck","Counties",2015,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,148","100,000",0,0
"128","Deaths (Asian)","Dare","Counties",2015,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,291","100,000",0,0
"129","Deaths (Asian)","Davidson","Counties",2015,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"11,570","100,000",0,0
"130","Deaths (Asian)","Davie","Counties",2015,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,548","100,000",0,0
"131","Deaths (Asian)","Duplin","Counties",2015,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,372","100,000",0,0
"132","Deaths (Asian)","Durham","Counties",2015,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"71,527","100,000",1,1.398073455
"133","Deaths (Asian)","Edgecombe","Counties",2015,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,054","100,000",0,0
"134","Deaths (Asian)","Forsyth","Counties",2015,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"41,154","100,000",2,4.859794917
"135","Deaths (Asian)","Franklin","Counties",2015,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,924","100,000",0,0
"136","Deaths (Asian)","Gaston","Counties",2015,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"15,935","100,000",0,0
"137","Deaths (Asian)","Gates","Counties",2015,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"204","100,000",0,0
"138","Deaths (Asian)","Graham","Counties",2015,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"185","100,000",0,0
"139","Deaths (Asian)","Granville","Counties",2015,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,225","100,000",0,0
"140","Deaths (Asian)","Greene","Counties",2015,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"447","100,000",0,0
"141","Deaths (Asian)","Guilford","Counties",2015,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"116,035","100,000",1,0.861808937
"142","Deaths (Asian)","Halifax","Counties",2015,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,024","100,000",0,0
"143","Deaths (Asian)","Harnett","Counties",2015,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"8,723","100,000",0,0
"144","Deaths (Asian)","Haywood","Counties",2015,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,433","100,000",0,0
"145","Deaths (Asian)","Henderson","Counties",2015,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"6,925","100,000",0,0
"146","Deaths (Asian)","Hertford","Counties",2015,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"823","100,000",0,0
"147","Deaths (Asian)","Hoke","Counties",2015,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,386","100,000",1,22.7998176
"148","Deaths (Asian)","Hyde","Counties",2015,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"130","100,000",0,0
"149","Deaths (Asian)","Iredell","Counties",2015,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"19,437","100,000",0,0
"150","Deaths (Asian)","Jackson","Counties",2015,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,002","100,000",0,0
"151","Deaths (Asian)","Johnston","Counties",2015,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"7,061","100,000",0,0
"152","Deaths (Asian)","Jones","Counties",2015,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"252","100,000",0,0
"153","Deaths (Asian)","Lee","Counties",2015,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"3,243","100,000",0,0
"154","Deaths (Asian)","Lenoir","Counties",2015,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,143","100,000",1,46.66355576
"155","Deaths (Asian)","Lincoln","Counties",2015,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,886","100,000",0,0
"156","Deaths (Asian)","Macon","Counties",2015,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,276","100,000",0,0
"157","Deaths (Asian)","Madison","Counties",2015,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"553","100,000",0,0
"158","Deaths (Asian)","Martin","Counties",2015,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"507","100,000",0,0
"159","Deaths (Asian)","McDowell","Counties",2015,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,865","100,000",0,0
"160","Deaths (Asian)","Mecklenburg","Counties",2015,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"268,347","100,000",4,1.490607311
"161","Deaths (Asian)","Mitchell","Counties",2015,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"330","100,000",0,0
"162","Deaths (Asian)","Montgomery","Counties",2015,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,071","100,000",0,0
"163","Deaths (Asian)","Moore","Counties",2015,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"5,371","100,000",1,18.6185068
"164","Deaths (Asian)","Nash","Counties",2015,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,541","100,000",0,0
"165","Deaths (Asian)","New Hanover","Counties",2015,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"17,286","100,000",0,0
"166","Deaths (Asian)","Northampton","Counties",2015,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"247","100,000",0,0
"167","Deaths (Asian)","Onslow","Counties",2015,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"24,322","100,000",1,4.111503988
"168","Deaths (Asian)","Orange","Counties",2015,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"54,241","100,000",1,1.843623827
"169","Deaths (Asian)","Pamlico","Counties",2015,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"413","100,000",0,0
"170","Deaths (Asian)","Pasquotank","Counties",2015,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,981","100,000",0,0
"171","Deaths (Asian)","Pender","Counties",2015,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,842","100,000",0,0
"172","Deaths (Asian)","Perquimans","Counties",2015,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"275","100,000",0,0
"173","Deaths (Asian)","Person","Counties",2015,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"885","100,000",0,0
"174","Deaths (Asian)","Pitt","Counties",2015,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"17,018","100,000",0,0
"175","Deaths (Asian)","Polk","Counties",2015,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"440","100,000",0,0
"176","Deaths (Asian)","Randolph","Counties",2015,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"8,415","100,000",0,0
"177","Deaths (Asian)","Richmond","Counties",2015,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,529","100,000",0,0
"178","Deaths (Asian)","Robeson","Counties",2015,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"5,756","100,000",0,0
"179","Deaths (Asian)","Rockingham","Counties",2015,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"3,027","100,000",0,0
"180","Deaths (Asian)","Rowan","Counties",2015,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"8,346","100,000",0,0
"181","Deaths (Asian)","Rutherford","Counties",2015,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,906","100,000",0,0
"182","Deaths (Asian)","Sampson","Counties",2015,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,658","100,000",0,0
"183","Deaths (Asian)","Scotland","Counties",2015,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,587","100,000",0,0
"184","Deaths (Asian)","Stanly","Counties",2015,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"5,923","100,000",0,0
"185","Deaths (Asian)","Stokes","Counties",2015,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"870","100,000",0,0
"186","Deaths (Asian)","Surry","Counties",2015,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,343","100,000",1,42.68032437
"187","Deaths (Asian)","Swain","Counties",2015,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"438","100,000",0,0
"188","Deaths (Asian)","Transylvania","Counties",2015,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"980","100,000",0,0
"189","Deaths (Asian)","Tyrrell","Counties",2015,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"484","100,000",0,0
"190","Deaths (Asian)","Union","Counties",2015,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"23,757","100,000",0,0
"191","Deaths (Asian)","Vance","Counties",2015,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,312","100,000",0,0
"192","Deaths (Asian)","Wake","Counties",2015,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"308,075","100,000",6,1.9475777
"193","Deaths (Asian)","Warren","Counties",2015,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"369","100,000",0,0
"194","Deaths (Asian)","Washington","Counties",2015,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"262","100,000",0,0
"195","Deaths (Asian)","Watauga","Counties",2015,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"2,991","100,000",0,0
"196","Deaths (Asian)","Wayne","Counties",2015,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"9,080","100,000",0,0
"197","Deaths (Asian)","Wilkes","Counties",2015,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"1,694","100,000",0,0
"198","Deaths (Asian)","Wilson","Counties",2015,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"4,401","100,000",0,0
"199","Deaths (Asian)","Yadkin","Counties",2015,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"524","100,000",0,0
"200","Deaths (Asian)","Yancey","Counties",2015,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,"241","100,000",0,0
