"","Measure","Place","Place.Type","Year","Geoid","Max.Month","Measure.Desc.Short","Measure.Type","measure_axis_label","no_definition","Notes","Quantile","rate_label","Strategy","wip_definition","yes_definition","n_missing","Number.of.Records","Rate.Denom","rate_mult","Value.Count","Value.Rate"
"100","Deaths (Black)","Yancey","Counties",2010,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"965","100,000",0,0
"101","Deaths (Black)","Alamance","Counties",2015,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"150,081","100,000",9,5.996761749
"102","Deaths (Black)","Alexander","Counties",2015,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"11,233","100,000",0,0
"103","Deaths (Black)","Alleghany","Counties",2015,37005,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,000","100,000",0,0
"104","Deaths (Black)","Anson","Counties",2015,37007,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"63,994","100,000",2,3.125292996
"105","Deaths (Black)","Ashe","Counties",2015,37009,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,318","100,000",0,0
"106","Deaths (Black)","Avery","Counties",2015,37011,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"3,982","100,000",0,0
"107","Deaths (Black)","Beaufort","Counties",2015,37013,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"60,392","100,000",3,4.96754537
"108","Deaths (Black)","Bertie","Counties",2015,37015,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"63,332","100,000",2,3.15796122
"109","Deaths (Black)","Bladen","Counties",2015,37017,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"60,391","100,000",0,0
"110","Deaths (Black)","Brunswick","Counties",2015,37019,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"66,679","100,000",5,7.498612757
"111","Deaths (Black)","Buncombe","Counties",2015,37021,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"84,746","100,000",4,4.719986784
"112","Deaths (Black)","Burke","Counties",2015,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"31,311","100,000",4,12.77506308
"113","Deaths (Black)","Cabarrus","Counties",2015,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 6 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"154,390","100,000",12,7.772524127
"114","Deaths (Black)","Caldwell","Counties",2015,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"21,660","100,000",3,13.85041551
"115","Deaths (Black)","Camden","Counties",2015,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"6,873","100,000",0,0
"116","Deaths (Black)","Carteret","Counties",2015,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"22,387","100,000",1,4.466878099
"117","Deaths (Black)","Caswell","Counties",2015,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"39,370","100,000",0,0
"118","Deaths (Black)","Catawba","Counties",2015,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"69,427","100,000",6,8.642170913
"119","Deaths (Black)","Chatham","Counties",2015,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"44,321","100,000",5,11.28133391
"120","Deaths (Black)","Cherokee","Counties",2015,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"2,478","100,000",1,40.3551251
"121","Deaths (Black)","Chowan","Counties",2015,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"25,306","100,000",1,3.951632024
"122","Deaths (Black)","Clay","Counties",2015,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"707","100,000",0,0
"123","Deaths (Black)","Cleveland","Counties",2015,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"103,072","100,000",9,8.731760323
"124","Deaths (Black)","Columbus","Counties",2015,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"87,601","100,000",4,4.566157921
"125","Deaths (Black)","Craven","Counties",2015,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 9 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"116,099","100,000",17,14.64267565
"126","Deaths (Black)","Cumberland","Counties",2015,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 8 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"610,063","100,000",41,6.720617379
"127","Deaths (Black)","Currituck","Counties",2015,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"7,696","100,000",1,12.99376299
"128","Deaths (Black)","Dare","Counties",2015,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"5,477","100,000",1,18.25817053
"129","Deaths (Black)","Davidson","Counties",2015,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"76,926","100,000",5,6.499753009
"130","Deaths (Black)","Davie","Counties",2015,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"14,170","100,000",0,0
"131","Deaths (Black)","Duplin","Counties",2015,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"75,378","100,000",4,5.306588129
"132","Deaths (Black)","Durham","Counties",2015,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 9 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"550,141","100,000",53,9.633893856
"133","Deaths (Black)","Edgecombe","Counties",2015,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"159,401","100,000",9,5.646137728
"134","Deaths (Black)","Forsyth","Counties",2015,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 9 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"474,494","100,000",34,7.16552791
"135","Deaths (Black)","Franklin","Counties",2015,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"83,205","100,000",1,1.20185085
"136","Deaths (Black)","Gaston","Counties",2015,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"167,251","100,000",7,4.185326246
"137","Deaths (Black)","Gates","Counties",2015,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"19,814","100,000",2,10.09387302
"138","Deaths (Black)","Graham","Counties",2015,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"372","100,000",0,0
"139","Deaths (Black)","Granville","Counties",2015,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"95,951","100,000",6,6.253191733
"140","Deaths (Black)","Greene","Counties",2015,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"38,842","100,000",1,2.574532722
"141","Deaths (Black)","Guilford","Counties",2015,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 13 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"855,617","100,000",50,5.843736158
"142","Deaths (Black)","Halifax","Counties",2015,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"142,234","100,000",13,9.139868105
"143","Deaths (Black)","Harnett","Counties",2015,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"134,800","100,000",4,2.96735905
"144","Deaths (Black)","Haywood","Counties",2015,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"4,233","100,000",0,0
"145","Deaths (Black)","Henderson","Counties",2015,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"19,755","100,000",4,20.24803847
"146","Deaths (Black)","Hertford","Counties",2015,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"73,419","100,000",3,4.086135741
"147","Deaths (Black)","Hoke","Counties",2015,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"87,477","100,000",2,2.28631526
"148","Deaths (Black)","Hyde","Counties",2015,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"8,762","100,000",0,0
"149","Deaths (Black)","Iredell","Counties",2015,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"102,099","100,000",10,9.794415224
"150","Deaths (Black)","Jackson","Counties",2015,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"5,026","100,000",0,0
"151","Deaths (Black)","Johnston","Counties",2015,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"139,371","100,000",8,5.740075051
"152","Deaths (Black)","Jones","Counties",2015,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"16,235","100,000",0,0
"153","Deaths (Black)","Lee","Counties",2015,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"59,377","100,000",5,8.420768985
"154","Deaths (Black)","Lenoir","Counties",2015,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"120,150","100,000",11,9.155222638
"155","Deaths (Black)","Lincoln","Counties",2015,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"23,427","100,000",2,8.53715798
"156","Deaths (Black)","Macon","Counties",2015,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"3,069","100,000",0,0
"157","Deaths (Black)","Madison","Counties",2015,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,909","100,000",0,0
"158","Deaths (Black)","Martin","Counties",2015,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"51,518","100,000",2,3.882138282
"159","Deaths (Black)","McDowell","Counties",2015,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"9,409","100,000",1,10.62812201
"160","Deaths (Black)","Mecklenburg","Counties",2015,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 23 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,557,486","100,000",84,5.393306906
"161","Deaths (Black)","Mitchell","Counties",2015,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"655","100,000",0,0
"162","Deaths (Black)","Montgomery","Counties",2015,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"25,951","100,000",0,0
"163","Deaths (Black)","Moore","Counties",2015,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"62,047","100,000",6,9.670088804
"164","Deaths (Black)","Nash","Counties",2015,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"185,781","100,000",10,5.38268176
"165","Deaths (Black)","New Hanover","Counties",2015,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 11 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"157,312","100,000",18,11.44222946
"166","Deaths (Black)","Northampton","Counties",2015,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"61,388","100,000",1,1.628982863
"167","Deaths (Black)","Onslow","Counties",2015,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"149,493","100,000",6,4.013565853
"168","Deaths (Black)","Orange","Counties",2015,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"86,281","100,000",6,6.954022322
"169","Deaths (Black)","Pamlico","Counties",2015,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"13,314","100,000",4,30.04356317
"170","Deaths (Black)","Pasquotank","Counties",2015,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"76,330","100,000",3,3.930302633
"171","Deaths (Black)","Pender","Counties",2015,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"48,396","100,000",3,6.19885941
"172","Deaths (Black)","Perquimans","Counties",2015,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"16,757","100,000",0,0
"173","Deaths (Black)","Person","Counties",2015,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"54,010","100,000",5,9.257544899
"174","Deaths (Black)","Pitt","Counties",2015,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"302,669","100,000",14,4.625515002
"175","Deaths (Black)","Polk","Counties",2015,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"4,967","100,000",0,0
"176","Deaths (Black)","Randolph","Counties",2015,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"44,533","100,000",4,8.982103159
"177","Deaths (Black)","Richmond","Counties",2015,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 5 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"72,220","100,000",8,11.07726392
"178","Deaths (Black)","Robeson","Counties",2015,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"166,821","100,000",8,4.795559312
"179","Deaths (Black)","Rockingham","Counties",2015,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"88,986","100,000",3,3.371316836
"180","Deaths (Black)","Rowan","Counties",2015,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"113,485","100,000",8,7.049389787
"181","Deaths (Black)","Rutherford","Counties",2015,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"34,947","100,000",4,11.4459038
"182","Deaths (Black)","Sampson","Counties",2015,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"85,277","100,000",4,4.690596527
"183","Deaths (Black)","Scotland","Counties",2015,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"70,351","100,000",2,2.842887805
"184","Deaths (Black)","Stanly","Counties",2015,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"34,909","100,000",2,5.729181586
"185","Deaths (Black)","Stokes","Counties",2015,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"10,260","100,000",0,0
"186","Deaths (Black)","Surry","Counties",2015,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"14,536","100,000",2,13.75894331
"187","Deaths (Black)","Swain","Counties",2015,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,217","100,000",0,0
"188","Deaths (Black)","Transylvania","Counties",2015,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"7,515","100,000",1,13.30671989
"189","Deaths (Black)","Tyrrell","Counties",2015,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"7,765","100,000",0,0
"190","Deaths (Black)","Union","Counties",2015,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"128,128","100,000",6,4.682817183
"191","Deaths (Black)","Vance","Counties",2015,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"113,091","100,000",7,6.189705635
"192","Deaths (Black)","Wake","Counties",2015,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 12 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"1,030,031","100,000",41,3.980462724
"193","Deaths (Black)","Warren","Counties",2015,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"53,161","100,000",1,1.881078234
"194","Deaths (Black)","Washington","Counties",2015,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"31,202","100,000",1,3.204922761
"195","Deaths (Black)","Watauga","Counties",2015,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"5,454","100,000",0,0
"196","Deaths (Black)","Wayne","Counties",2015,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"198,567","100,000",8,4.028866831
"197","Deaths (Black)","Wilkes","Counties",2015,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"15,849","100,000",4,25.23818537
"198","Deaths (Black)","Wilson","Counties",2015,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"160,972","100,000",4,2.484904207
"199","Deaths (Black)","Yadkin","Counties",2015,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,"6,579","100,000",0,0
